First_Name,Last_Name,Roll_Number,Branch,Degree,Batch,Email,Hash_of_Password,Residence,Birthday,SignUp_Date,Profile_Picture,Private,AutoAdd_to_Groups
Dharampal,Komar,171121913,EE,2017,171121913@iitb.ac.in,1234567890,"IIT Bombay, Powai",2000-08-07,2021-07-03 20:27:17,,false,true
Satrudhan,Kaji,161902900,ME,2016,161902900@iitb.ac.in,1234567890,"IIT Bombay, Powai",2003-07-11,2019-06-08 07:47:52,,false,true
Santlal,Manoharan,194025071,AE,2019,194025071@iitb.ac.in,1234567890,"IIT Bombay, Powai",1999-05-02,2019-03-04 12:38:44,,false,true
Romio,Parkar,195290987,CSE,2019,195290987@iitb.ac.in,1234567890,"IIT Bombay, Powai",2002-05-05,2021-09-17 13:15:32,,false,true
Dx,Ramchandani,195927152,ME,2019,195927152@iitb.ac.in,1234567890,"IIT Bombay, Powai",1998-08-02,2019-12-27 16:22:37,,false,true
Fardin,Owais,203006567,EE,2020,203006567@iitb.ac.in,1234567890,"IIT Bombay, Powai",2003-08-16,2020-10-13 04:07:58,,false,true
Jugnu,Fdo,184660358,EE,2018,184660358@iitb.ac.in,1234567890,"IIT Bombay, Powai",2005-08-27,2019-12-15 11:12:02,,false,true
Bijan,Ashif,210600826,CH,2021,210600826@iitb.ac.in,1234567890,"IIT Bombay, Powai",1995-07-24,2019-11-25 19:01:37,,false,true
Ramjee,Bhuiya,159496615,HS,2015,159496615@iitb.ac.in,1234567890,"IIT Bombay, Powai",1996-09-23,2019-10-19 11:50:44,,false,true
Sugan,Puli,200859118,HS,2020,200859118@iitb.ac.in,1234567890,"IIT Bombay, Powai",1998-03-02,2020-06-30 13:40:25,,false,true
Madan Lal,Sangar,217698429,CH,2021,217698429@iitb.ac.in,1234567890,"IIT Bombay, Powai",2003-03-27,2020-06-29 17:49:51,,false,true
Raki,Prabakaran,161997325,HS,2016,161997325@iitb.ac.in,1234567890,"IIT Bombay, Powai",2000-01-21,2021-01-10 14:17:01,,false,true
Himat,Ganta,160123601,CSE,2016,160123601@iitb.ac.in,1234567890,"IIT Bombay, Powai",2003-01-08,2021-10-08 22:51:00,,false,true
Kirshna,Duggal,219982177,EN,2021,219982177@iitb.ac.in,1234567890,"IIT Bombay, Powai",2002-08-14,2020-10-27 07:11:55,,false,true
Ateek,Mahtab,176805204,CSE,2017,176805204@iitb.ac.in,1234567890,"IIT Bombay, Powai",2002-11-22,2021-02-17 16:18:12,,false,true
Mukunda,Nithin,197290249,ME,2019,197290249@iitb.ac.in,1234567890,"IIT Bombay, Powai",2004-09-03,2019-12-28 14:48:20,,false,true
Govind Kumar,Achari,195926031,CSE,2019,195926031@iitb.ac.in,1234567890,"IIT Bombay, Powai",2005-05-13,2021-01-02 21:29:07,,false,true
Logu,Mekala,152828739,CSE,2015,152828739@iitb.ac.in,1234567890,"IIT Bombay, Powai",2000-03-18,2019-02-03 10:53:59,,false,true
Meghnath,Kmr,179897798,HS,2017,179897798@iitb.ac.in,1234567890,"IIT Bombay, Powai",1999-04-24,2019-01-08 16:52:40,,false,true
Anjar,Rahil,211742332,ME,2021,211742332@iitb.ac.in,1234567890,"IIT Bombay, Powai",2001-03-18,2020-12-30 12:23:10,,false,true
Dhanji,Murugesh,187314146,ME,2018,187314146@iitb.ac.in,1234567890,"IIT Bombay, Powai",2002-11-11,2019-05-12 03:42:10,,false,true
Harikrishna,Gunda,159695567,EN,2015,159695567@iitb.ac.in,1234567890,"IIT Bombay, Powai",2000-12-19,2021-07-05 02:01:45,,false,true
Md Irshad,Mastan,181547929,HS,2018,181547929@iitb.ac.in,1234567890,"IIT Bombay, Powai",2005-05-14,2021-01-10 12:23:28,,false,true
Jaysingh,Rajeshkumar,209658034,CSE,2020,209658034@iitb.ac.in,1234567890,"IIT Bombay, Powai",2005-03-31,2020-02-02 23:35:46,,false,true
Jaykumar,Ramji,215270802,EE,2021,215270802@iitb.ac.in,1234567890,"IIT Bombay, Powai",2005-02-22,2020-10-03 01:36:08,,false,true
Venkey,Civil,178798948,AE,2017,178798948@iitb.ac.in,1234567890,"IIT Bombay, Powai",2005-08-23,2020-04-17 18:24:22,,false,true
Amarendra,Chitti,196542988,ME,2019,196542988@iitb.ac.in,1234567890,"IIT Bombay, Powai",2005-09-18,2019-05-27 03:02:23,,false,true
Surajkumar,Indu,187589162,EE,2018,187589162@iitb.ac.in,1234567890,"IIT Bombay, Powai",1998-01-03,2021-08-12 00:14:54,,false,true
Malaya,Panna,155541118,EE,2015,155541118@iitb.ac.in,1234567890,"IIT Bombay, Powai",1999-01-17,2021-09-15 08:01:04,,false,true
Aazad,Balram,183446928,AE,2018,183446928@iitb.ac.in,1234567890,"IIT Bombay, Powai",2001-03-04,2021-06-18 10:12:50,,false,true
Deepk,Deb Nath,156348750,HS,2015,156348750@iitb.ac.in,1234567890,"IIT Bombay, Powai",1998-11-07,2019-09-08 04:57:01,,false,true
Raj Singh,Sajwan,157236573,ME,2015,157236573@iitb.ac.in,1234567890,"IIT Bombay, Powai",1997-01-05,2019-05-14 16:52:30,,false,true
Rajkamal,Danu,216972430,EN,2021,216972430@iitb.ac.in,1234567890,"IIT Bombay, Powai",2005-10-31,2019-04-06 00:32:56,,false,true
Shyam Sundar,Ashokkumar,196575551,CH,2019,196575551@iitb.ac.in,1234567890,"IIT Bombay, Powai",1998-02-23,2020-09-10 17:06:54,,false,true
Avesh,Singson,169656320,CSE,2016,169656320@iitb.ac.in,1234567890,"IIT Bombay, Powai",2005-07-15,2021-07-14 16:21:49,,false,true
Negi,Vidya,207049703,ME,2020,207049703@iitb.ac.in,1234567890,"IIT Bombay, Powai",2000-07-06,2021-10-24 16:07:20,,false,true
Aalok,Aravinth,174841117,AE,2017,174841117@iitb.ac.in,1234567890,"IIT Bombay, Powai",2002-03-19,2021-08-24 03:34:19,,false,true
Chottu,Bhasin,190943377,CH,2019,190943377@iitb.ac.in,1234567890,"IIT Bombay, Powai",1995-10-08,2020-06-02 02:42:38,,false,true
Vish,Nathani,150916946,EE,2015,150916946@iitb.ac.in,1234567890,"IIT Bombay, Powai",2005-07-07,2020-10-15 15:04:44,,false,true
Chandramani,Dhayal,216397627,EN,2021,216397627@iitb.ac.in,1234567890,"IIT Bombay, Powai",1999-01-27,2020-06-26 17:11:27,,false,true
Joydev,Tharun,180226736,CH,2018,180226736@iitb.ac.in,1234567890,"IIT Bombay, Powai",2003-09-09,2021-09-09 09:10:45,,false,true
Samaresh,Jethwa,218298638,AE,2021,218298638@iitb.ac.in,1234567890,"IIT Bombay, Powai",2004-04-05,2021-10-18 12:59:32,,false,true
Tridip,Satish Kumar,192604994,EE,2019,192604994@iitb.ac.in,1234567890,"IIT Bombay, Powai",1995-07-21,2019-01-27 16:23:35,,false,true
J K,Sharukh,186461432,CH,2018,186461432@iitb.ac.in,1234567890,"IIT Bombay, Powai",2003-01-13,2021-09-23 03:26:31,,false,true
S P,Arti,169848962,HS,2016,169848962@iitb.ac.in,1234567890,"IIT Bombay, Powai",1996-02-29,2021-01-14 18:51:40,,false,true
Aloke,Bane,163164678,ME,2016,163164678@iitb.ac.in,1234567890,"IIT Bombay, Powai",1995-10-17,2020-07-18 16:43:17,,false,true
Indranil,Sao,156844182,HS,2015,156844182@iitb.ac.in,1234567890,"IIT Bombay, Powai",1999-09-06,2019-02-11 05:47:34,,false,true
Dorjee,Sharna,171443990,ME,2017,171443990@iitb.ac.in,1234567890,"IIT Bombay, Powai",1999-07-21,2019-11-27 15:42:35,,false,true
Sunny Kumar,Koushik,156401644,EE,2015,156401644@iitb.ac.in,1234567890,"IIT Bombay, Powai",1997-10-03,2021-07-22 07:55:05,,false,true
नारायण,Punam,195631168,EN,2019,195631168@iitb.ac.in,1234567890,"IIT Bombay, Powai",2004-10-15,2019-12-24 20:43:09,,false,true
Bharat Singh,Yuvraj,165086174,CSE,2016,165086174@iitb.ac.in,1234567890,"IIT Bombay, Powai",1995-09-22,2019-06-12 22:37:05,,false,true
Aaru,Raita,157679771,ME,2015,157679771@iitb.ac.in,1234567890,"IIT Bombay, Powai",1995-06-25,2019-01-03 14:46:22,,false,true
Achal,Banty,188484001,CSE,2018,188484001@iitb.ac.in,1234567890,"IIT Bombay, Powai",2003-05-25,2019-11-01 00:40:32,,false,true
Madhur,Shaktawat,155440238,AE,2015,155440238@iitb.ac.in,1234567890,"IIT Bombay, Powai",2003-06-07,2021-02-08 10:02:36,,false,true
Amrat,Bjp,169787005,EN,2016,169787005@iitb.ac.in,1234567890,"IIT Bombay, Powai",1995-11-18,2022-01-19 19:11:53,,false,true
Prudhvi,Thaker,159511622,ME,2015,159511622@iitb.ac.in,1234567890,"IIT Bombay, Powai",2004-01-06,2020-06-18 14:03:38,,false,true
राजकुमार,Orang,194781439,ME,2019,194781439@iitb.ac.in,1234567890,"IIT Bombay, Powai",2005-10-22,2019-02-08 21:44:47,,false,true
Pavankumar,Ghag,212662537,CH,2021,212662537@iitb.ac.in,1234567890,"IIT Bombay, Powai",2005-09-08,2020-09-29 10:26:25,,false,true
Harshvardhan,Manchanda,211911758,ME,2021,211911758@iitb.ac.in,1234567890,"IIT Bombay, Powai",1997-06-22,2019-04-08 12:19:43,,false,true
Kamal Singh,Gambhir,192045684,CSE,2019,192045684@iitb.ac.in,1234567890,"IIT Bombay, Powai",1999-07-28,2021-01-17 23:56:56,,false,true
Bittu Kumar,Singal,174900951,EN,2017,174900951@iitb.ac.in,1234567890,"IIT Bombay, Powai",1997-06-21,2021-02-28 13:34:37,,false,true
Ramesha,Sushma,214996305,EE,2021,214996305@iitb.ac.in,1234567890,"IIT Bombay, Powai",2003-09-04,2020-07-20 10:09:25,,false,true
Avinash Kumar,Viru,168332521,AE,2016,168332521@iitb.ac.in,1234567890,"IIT Bombay, Powai",1995-01-20,2019-12-25 11:43:06,,false,true
Rupjyoti,Doke,186648522,CH,2018,186648522@iitb.ac.in,1234567890,"IIT Bombay, Powai",1999-03-12,2020-08-21 02:27:46,,false,true
Hari Om,Baisa,171474663,ME,2017,171474663@iitb.ac.in,1234567890,"IIT Bombay, Powai",1999-01-13,2021-03-09 01:32:52,,false,true
Biswaranjan,Patekar,184737371,ME,2018,184737371@iitb.ac.in,1234567890,"IIT Bombay, Powai",2004-09-28,2020-01-30 18:58:13,,false,true
Raushan Kumar,Sidd,169719796,CSE,2016,169719796@iitb.ac.in,1234567890,"IIT Bombay, Powai",2005-01-31,2021-10-03 02:57:56,,false,true
Mantesh,Kumar Verma,197163709,EN,2019,197163709@iitb.ac.in,1234567890,"IIT Bombay, Powai",2000-01-19,2021-07-31 18:42:11,,false,true
Mitthu,Sonukumar,163534870,CH,2016,163534870@iitb.ac.in,1234567890,"IIT Bombay, Powai",1999-05-04,2019-07-10 16:43:06,,false,true
Pradyumna,ભરવાડ,173956317,EN,2017,173956317@iitb.ac.in,1234567890,"IIT Bombay, Powai",2003-05-28,2019-04-27 21:19:22,,false,true
Suvam,Luwang,185026050,ME,2018,185026050@iitb.ac.in,1234567890,"IIT Bombay, Powai",2000-03-27,2019-02-08 04:48:42,,false,true
Brajendra,Aaryan,206367762,HS,2020,206367762@iitb.ac.in,1234567890,"IIT Bombay, Powai",1998-07-09,2021-05-27 06:31:30,,false,true
Ankul,Tawar,161298446,EN,2016,161298446@iitb.ac.in,1234567890,"IIT Bombay, Powai",2004-05-07,2019-10-22 06:29:21,,false,true
Kushagra,Barupal,163483830,ME,2016,163483830@iitb.ac.in,1234567890,"IIT Bombay, Powai",2001-04-20,2021-02-13 06:10:15,,false,true
Aspak,Kamti,167248545,AE,2016,167248545@iitb.ac.in,1234567890,"IIT Bombay, Powai",2003-09-02,2021-04-14 09:25:39,,false,true
किशोर,Vishvkarma,182153004,CSE,2018,182153004@iitb.ac.in,1234567890,"IIT Bombay, Powai",1997-06-21,2019-06-24 02:31:59,,false,true
Bharatbhai,Kharade,188702054,EE,2018,188702054@iitb.ac.in,1234567890,"IIT Bombay, Powai",1998-04-03,2020-02-26 15:38:28,,false,true
Baraiya,Jaipal,194460525,EN,2019,194460525@iitb.ac.in,1234567890,"IIT Bombay, Powai",1999-06-08,2022-02-19 22:33:36,,false,true
Vijaysinh,Malaviya,163014388,EN,2016,163014388@iitb.ac.in,1234567890,"IIT Bombay, Powai",1997-12-21,2021-09-30 01:33:10,,false,true
Nishad,Sangeeta,214899848,EN,2021,214899848@iitb.ac.in,1234567890,"IIT Bombay, Powai",1999-11-19,2020-09-07 23:05:46,,false,true
Mohin,Kumar Patel,208302028,CH,2020,208302028@iitb.ac.in,1234567890,"IIT Bombay, Powai",2003-07-31,2019-10-28 18:42:20,,false,true
Basharat,Kokare,191220641,ME,2019,191220641@iitb.ac.in,1234567890,"IIT Bombay, Powai",2002-06-08,2021-11-19 23:30:30,,false,true
Arsalan,कांबळे,153491709,HS,2015,153491709@iitb.ac.in,1234567890,"IIT Bombay, Powai",1995-03-11,2020-11-19 11:30:47,,false,true
Resham,Chovatiya,195748506,EN,2019,195748506@iitb.ac.in,1234567890,"IIT Bombay, Powai",2001-09-29,2019-06-28 01:57:54,,false,true
Ataur,Wanjari,159675150,ME,2015,159675150@iitb.ac.in,1234567890,"IIT Bombay, Powai",2003-06-18,2019-09-19 19:20:57,,false,true
Balakrishnan,Survase,172987201,EN,2017,172987201@iitb.ac.in,1234567890,"IIT Bombay, Powai",2003-11-09,2019-10-27 21:21:05,,false,true
Mateen,Phogat,196172237,EN,2019,196172237@iitb.ac.in,1234567890,"IIT Bombay, Powai",1998-04-18,2021-12-01 08:59:48,,false,true
Nizamuddin,Satnami,197931727,EE,2019,197931727@iitb.ac.in,1234567890,"IIT Bombay, Powai",2002-05-12,2022-02-19 14:43:33,,false,true
Venugopal,Gamara,202267125,CH,2020,202267125@iitb.ac.in,1234567890,"IIT Bombay, Powai",1996-01-05,2020-04-26 23:25:20,,false,true
Shohidul,Lollen,180327300,CSE,2018,180327300@iitb.ac.in,1234567890,"IIT Bombay, Powai",2003-03-05,2020-07-15 06:06:34,,false,true
Priyesh,Bindhani,167886299,EE,2016,167886299@iitb.ac.in,1234567890,"IIT Bombay, Powai",1998-01-26,2020-08-16 16:15:39,,false,true
Akku,Madane,170073784,ME,2017,170073784@iitb.ac.in,1234567890,"IIT Bombay, Powai",2004-02-25,2019-08-12 02:57:29,,false,true
Kayum,Rangari,159475311,EN,2015,159475311@iitb.ac.in,1234567890,"IIT Bombay, Powai",2000-06-14,2019-04-03 01:27:08,,false,true
Raam,Jadaun,188558815,ME,2018,188558815@iitb.ac.in,1234567890,"IIT Bombay, Powai",2004-08-06,2021-01-01 20:54:28,,false,true
Moshin,Odedara,183445057,EN,2018,183445057@iitb.ac.in,1234567890,"IIT Bombay, Powai",2004-01-22,2019-08-28 20:35:38,,false,true
Thulasi,Dighe,174411732,EE,2017,174411732@iitb.ac.in,1234567890,"IIT Bombay, Powai",2003-03-26,2021-08-16 11:43:22,,false,true
Hasib,Kurrey,166972544,CH,2016,166972544@iitb.ac.in,1234567890,"IIT Bombay, Powai",2003-10-19,2021-04-27 05:06:57,,false,true
Jeewan,Rahul Raj,174751658,HS,2017,174751658@iitb.ac.in,1234567890,"IIT Bombay, Powai",1998-08-19,2021-12-04 06:53:41,,false,true
Tinu,Vashist,189046486,EE,2018,189046486@iitb.ac.in,1234567890,"IIT Bombay, Powai",2003-04-09,2019-11-03 06:19:23,,false,true
Roji,Teotia,156857208,CH,2015,156857208@iitb.ac.in,1234567890,"IIT Bombay, Powai",2001-05-30,2021-09-27 01:09:44,,false,true
Gopa,Raeen,185158784,EN,2018,185158784@iitb.ac.in,1234567890,"IIT Bombay, Powai",2003-10-21,2020-09-21 13:56:58,,false,true
Kismat,Bachhav,202181037,EN,2020,202181037@iitb.ac.in,1234567890,"IIT Bombay, Powai",1996-02-29,2021-06-22 22:08:27,,false,true
Rc,Dhawale,154255481,EE,2015,154255481@iitb.ac.in,1234567890,"IIT Bombay, Powai",2002-12-06,2021-11-26 07:57:43,,false,true
Ashfak,Ajmal,189968952,EE,2018,189968952@iitb.ac.in,1234567890,"IIT Bombay, Powai",2005-03-08,2019-03-06 12:13:57,,false,true
Arfat,Qadir,153235843,ME,2015,153235843@iitb.ac.in,1234567890,"IIT Bombay, Powai",2001-04-10,2019-05-21 20:29:39,,false,true
Gopala,Sahota,212033741,EN,2021,212033741@iitb.ac.in,1234567890,"IIT Bombay, Powai",1999-11-10,2020-08-21 03:02:42,,false,true
Dharmaraj,Shamsi,172996622,ME,2017,172996622@iitb.ac.in,1234567890,"IIT Bombay, Powai",2000-09-26,2019-08-27 02:25:53,,false,true
Moinul,Radhakrishnan,181636614,CSE,2018,181636614@iitb.ac.in,1234567890,"IIT Bombay, Powai",1999-03-15,2021-01-21 06:48:56,,false,true
Sandeep Singh,Prabhakaran,156992857,EN,2015,156992857@iitb.ac.in,1234567890,"IIT Bombay, Powai",1998-04-25,2021-12-10 06:34:06,,false,true
Abbu,Bangera,179798832,EE,2017,179798832@iitb.ac.in,1234567890,"IIT Bombay, Powai",2002-08-23,2020-06-08 15:26:49,,false,true
Anjaneyulu,Najim,185544279,EE,2018,185544279@iitb.ac.in,1234567890,"IIT Bombay, Powai",2002-09-03,2021-08-06 09:52:56,,false,true
Shantha,Mithu,163828543,AE,2016,163828543@iitb.ac.in,1234567890,"IIT Bombay, Powai",2005-04-18,2021-04-14 03:20:23,,false,true
Soriful,Nagra,181828165,EN,2018,181828165@iitb.ac.in,1234567890,"IIT Bombay, Powai",1999-12-27,2021-12-13 04:54:26,,false,true
Mukti,Shiekh,209334640,CH,2020,209334640@iitb.ac.in,1234567890,"IIT Bombay, Powai",1998-07-01,2021-06-26 11:06:26,,false,true
Anantha,Nihal,186269757,EE,2018,186269757@iitb.ac.in,1234567890,"IIT Bombay, Powai",2005-01-05,2019-07-14 06:16:29,,false,true
Parshotam,Wala,186548699,EE,2018,186548699@iitb.ac.in,1234567890,"IIT Bombay, Powai",2005-03-12,2019-02-11 22:50:34,,false,true
Randeep,Sallu,153369420,CSE,2015,153369420@iitb.ac.in,1234567890,"IIT Bombay, Powai",1998-06-17,2019-03-18 00:58:29,,false,true
Aasim,Vanan,166691963,ME,2016,166691963@iitb.ac.in,1234567890,"IIT Bombay, Powai",2002-06-25,2020-12-08 00:15:19,,false,true
Varma,Sukumar,219660680,CH,2021,219660680@iitb.ac.in,1234567890,"IIT Bombay, Powai",2001-06-02,2021-09-01 07:14:41,,false,true
Pyare,Kumaar,160157771,ME,2016,160157771@iitb.ac.in,1234567890,"IIT Bombay, Powai",2000-03-05,2022-01-08 11:34:23,,false,true
Nataraj,Thevar,184891692,CSE,2018,184891692@iitb.ac.in,1234567890,"IIT Bombay, Powai",2000-04-29,2021-06-20 05:21:25,,false,true
Tarif,Travels,201772467,AE,2020,201772467@iitb.ac.in,1234567890,"IIT Bombay, Powai",1997-11-01,2022-01-07 16:56:00,,false,true
Parbin,Banoth,211654640,EN,2021,211654640@iitb.ac.in,1234567890,"IIT Bombay, Powai",2000-04-03,2022-03-27 14:26:21,,false,true
Ummed,Premkumar,154511105,HS,2015,154511105@iitb.ac.in,1234567890,"IIT Bombay, Powai",2005-02-26,2021-06-18 07:24:16,,false,true
Rayaz,Dhanda,159866879,CSE,2015,159866879@iitb.ac.in,1234567890,"IIT Bombay, Powai",2005-03-01,2019-02-26 17:42:15,,false,true
Pannalal,Bhandary,218680890,CSE,2021,218680890@iitb.ac.in,1234567890,"IIT Bombay, Powai",1998-12-25,2021-03-03 08:42:02,,false,true
Parash,Jitendar,195867086,CH,2019,195867086@iitb.ac.in,1234567890,"IIT Bombay, Powai",1996-12-05,2020-02-14 08:27:19,,false,true
Palanisamy,Jegan,190364900,AE,2019,190364900@iitb.ac.in,1234567890,"IIT Bombay, Powai",1995-03-24,2022-03-15 14:25:05,,false,true
Suroj,Bhukya,216044011,ME,2021,216044011@iitb.ac.in,1234567890,"IIT Bombay, Powai",1995-04-09,2022-04-25 18:05:14,,false,true
Mun,Bikram,219426061,HS,2021,219426061@iitb.ac.in,1234567890,"IIT Bombay, Powai",1998-01-01,2019-06-01 00:38:22,,false,true
Ramswaroop,Paal,186511176,AE,2018,186511176@iitb.ac.in,1234567890,"IIT Bombay, Powai",1995-01-21,2019-12-24 03:51:07,,false,true
Nivas,Upendra,173264647,EE,2017,173264647@iitb.ac.in,1234567890,"IIT Bombay, Powai",1998-08-14,2020-12-20 10:24:56,,false,true
Baleshwar,Loganathan,196025277,AE,2019,196025277@iitb.ac.in,1234567890,"IIT Bombay, Powai",2002-11-06,2020-05-07 19:48:27,,false,true
Tusar,Bishwas,159829407,EE,2015,159829407@iitb.ac.in,1234567890,"IIT Bombay, Powai",1996-06-26,2020-09-03 13:27:27,,false,true
Jha,Rohith,180923718,CSE,2018,180923718@iitb.ac.in,1234567890,"IIT Bombay, Powai",1998-07-05,2021-06-14 10:19:13,,false,true
Ranjeet Singh,Yabav,217231837,EE,2021,217231837@iitb.ac.in,1234567890,"IIT Bombay, Powai",2000-03-05,2019-03-14 05:43:08,,false,true
Anup Kumar,குமார்,150168698,CH,2015,150168698@iitb.ac.in,1234567890,"IIT Bombay, Powai",2001-11-12,2021-05-10 05:21:11,,false,true
Parwej,Kandi,179807410,AE,2017,179807410@iitb.ac.in,1234567890,"IIT Bombay, Powai",2000-10-02,2019-06-17 08:52:13,,false,true
Raje,Dua,206461361,AE,2020,206461361@iitb.ac.in,1234567890,"IIT Bombay, Powai",2002-07-24,2021-06-07 04:31:10,,false,true
Dilsad,Mogal,154125889,HS,2015,154125889@iitb.ac.in,1234567890,"IIT Bombay, Powai",1997-10-27,2019-02-09 19:21:02,,false,true
Ansarul,Sure,217223195,ME,2021,217223195@iitb.ac.in,1234567890,"IIT Bombay, Powai",2000-07-16,2021-12-22 13:33:30,,false,true
Tulsiram,Magray,176513585,EE,2017,176513585@iitb.ac.in,1234567890,"IIT Bombay, Powai",2003-02-17,2021-10-06 05:10:08,,false,true
Kapoor,Shivaji,158480961,HS,2015,158480961@iitb.ac.in,1234567890,"IIT Bombay, Powai",2001-07-11,2020-07-25 13:10:54,,false,true
Pranesh,Adarsh,165220063,ME,2016,165220063@iitb.ac.in,1234567890,"IIT Bombay, Powai",1998-04-02,2019-02-22 03:27:17,,false,true
Soun,Patankar,165072187,CH,2016,165072187@iitb.ac.in,1234567890,"IIT Bombay, Powai",1997-06-03,2021-12-05 09:40:28,,false,true
Kaptan,Pradeep Kumar,207368870,AE,2020,207368870@iitb.ac.in,1234567890,"IIT Bombay, Powai",2001-07-26,2021-04-28 01:10:59,,false,true
Kanishka,Chanchal,218187595,CSE,2021,218187595@iitb.ac.in,1234567890,"IIT Bombay, Powai",2003-12-16,2021-11-18 10:12:45,,false,true
Nityanand,Saudagar,210859687,AE,2021,210859687@iitb.ac.in,1234567890,"IIT Bombay, Powai",2004-04-05,2019-05-23 21:46:55,,false,true
Ganesh Kumar,Kathar,217058451,AE,2021,217058451@iitb.ac.in,1234567890,"IIT Bombay, Powai",2000-01-17,2021-11-13 03:52:09,,false,true
Sarbeswar,Logu,212936473,CH,2021,212936473@iitb.ac.in,1234567890,"IIT Bombay, Powai",2005-12-11,2022-03-27 10:39:29,,false,true
Liladhar,Hadiya,198930617,CSE,2019,198930617@iitb.ac.in,1234567890,"IIT Bombay, Powai",2001-12-12,2020-09-20 13:09:39,,false,true
Chintamani,Kushi,183764921,CSE,2018,183764921@iitb.ac.in,1234567890,"IIT Bombay, Powai",2000-03-29,2022-02-17 20:49:31,,false,true
Rajit,Tanwer,175894605,HS,2017,175894605@iitb.ac.in,1234567890,"IIT Bombay, Powai",1996-05-13,2019-11-22 22:58:32,,false,true
Shahruk,Gami,163570587,CH,2016,163570587@iitb.ac.in,1234567890,"IIT Bombay, Powai",1996-12-29,2020-02-21 16:01:56,,false,true
Ram Lal,Maitra,188025693,EN,2018,188025693@iitb.ac.in,1234567890,"IIT Bombay, Powai",2001-07-03,2019-10-23 05:36:03,,false,true
Lokanath,Purkayastha,180997365,ME,2018,180997365@iitb.ac.in,1234567890,"IIT Bombay, Powai",2004-04-10,2021-11-19 21:07:35,,false,true
Kuldeep Kumar,Kumar Roy,158471390,AE,2015,158471390@iitb.ac.in,1234567890,"IIT Bombay, Powai",2005-10-10,2020-07-19 06:01:59,,false,true
Raviteja,Roy Chowdhury,162279646,CH,2016,162279646@iitb.ac.in,1234567890,"IIT Bombay, Powai",1998-03-21,2020-10-26 23:49:58,,false,true
Yograj,Samaddar,170450871,CH,2017,170450871@iitb.ac.in,1234567890,"IIT Bombay, Powai",2003-08-23,2020-07-20 00:42:40,,false,true
Pankajkumar,S S,202059519,EE,2020,202059519@iitb.ac.in,1234567890,"IIT Bombay, Powai",1997-07-28,2021-07-04 01:33:56,,false,true
Harshith,Neetu,168168702,HS,2016,168168702@iitb.ac.in,1234567890,"IIT Bombay, Powai",1995-05-21,2020-06-15 20:50:07,,false,true
S R,Maibam,151874845,AE,2015,151874845@iitb.ac.in,1234567890,"IIT Bombay, Powai",1998-12-10,2019-09-23 21:47:05,,false,true
Uttam Kumar,Popat,163395041,EN,2016,163395041@iitb.ac.in,1234567890,"IIT Bombay, Powai",1998-07-06,2021-12-19 07:56:49,,false,true
Adity,Oad,158194029,AE,2015,158194029@iitb.ac.in,1234567890,"IIT Bombay, Powai",2005-01-21,2020-06-25 06:54:30,,false,true
Monojit,Lamare,155969691,EE,2015,155969691@iitb.ac.in,1234567890,"IIT Bombay, Powai",2003-05-09,2019-05-05 22:21:56,,false,true
Kousik,Pujara,151989529,HS,2015,151989529@iitb.ac.in,1234567890,"IIT Bombay, Powai",2002-02-07,2021-04-02 19:10:35,,false,true
Bholanath,Naorem,175244897,CH,2017,175244897@iitb.ac.in,1234567890,"IIT Bombay, Powai",2004-02-16,2019-02-19 13:26:08,,false,true
Dhaniram,Lhamu,165223350,CSE,2016,165223350@iitb.ac.in,1234567890,"IIT Bombay, Powai",2002-01-18,2020-05-25 12:24:29,,false,true
Shailu,Borde,196806513,CH,2019,196806513@iitb.ac.in,1234567890,"IIT Bombay, Powai",1995-09-19,2019-04-04 09:23:55,,false,true
Gajender,Surati,199525728,HS,2019,199525728@iitb.ac.in,1234567890,"IIT Bombay, Powai",1998-07-12,2020-02-16 10:06:18,,false,true
